bin_mid,norm_density,group_ordered
96,0.00369270833333333,fish-only
192,0.00149348958333333,fish-only
384,0.000333333333333333,fish-only
768,0.000115234375,fish-only
1536,2.03450520833333e-05,fish-only
3072,1.79036458333333e-06,fish-only
6144,1.62760416666667e-07,fish-only
12288,8.13802083333333e-08,fish-only
48,0.00322916666666667,fish-only
96,0.00229166666666667,fish-only
192,0.000369791666666667,fish-only
384,0.000135416666666667,fish-only
768,5.72916666666667e-05,fish-only
1536,1.3671875e-05,fish-only
6144,3.25520833333333e-07,fish-only
48,0.00602083333333333,fish-only
96,0.00294791666666667,fish-only
192,0.000802083333333333,fish-only
384,0.000166666666666667,fish-only
768,3.77604166666667e-05,fish-only
1536,1.23697916666667e-05,fish-only
3072,6.51041666666667e-07,fish-only
48,0.0005625,fish-only
96,0.00025,fish-only
192,7.8125e-05,fish-only
384,8.59375e-05,fish-only
768,4.6875e-05,fish-only
1536,3.90625e-06,fish-only
48,0.003375,fish-only
96,0.00134375,fish-only
192,0.000546875,fish-only
384,0.0002265625,fish-only
768,5.859375e-05,fish-only
1536,3.90625e-06,fish-only
48,0.000375,fish-only
192,0.000109375,fish-only
384,1.5625e-05,fish-only
768,7.8125e-06,fish-only
1536,7.8125e-06,fish-only
3072,9.765625e-07,fish-only
48,0.00025,fish-only
96,0.00015625,fish-only
192,0.000125,fish-only
384,0.0001171875,fish-only
768,3.125e-05,fish-only
1536,7.8125e-06,fish-only
48,0.001,fish-only
96,0.00015625,fish-only
192,1.5625e-05,fish-only
384,7.03125e-05,fish-only
768,3.515625e-05,fish-only
1536,9.765625e-06,fish-only
3072,9.765625e-07,fish-only
48,0.0003125,fish-only
96,9.375e-05,fish-only
192,6.25e-05,fish-only
384,4.6875e-05,fish-only
768,2.34375e-05,fish-only
48,0.0008125,fish-only
192,0.000234375,fish-only
384,0.0001015625,fish-only
768,2.734375e-05,fish-only
1536,1.953125e-06,fish-only
48,0.0004375,fish-only
96,0.00075,fish-only
192,7.8125e-05,fish-only
384,4.6875e-05,fish-only
768,1.171875e-05,fish-only
1536,3.90625e-06,fish-only
96,1.5625e-05,fish-only
48,3.125e-05,fish-only
48,3.125e-05,fish-only
48,3.125e-05,fish-only
96,3.90625e-05,fish-only
192,3.90625e-06,fish-only
384,2.9296875e-05,fish-only
768,1.26953125e-05,fish-only
1536,1.953125e-06,fish-only
96,1.5625e-05,fish-only
384,3.90625e-06,fish-only
1536,1.953125e-06,fish-only
3072,4.8828125e-07,fish-only
96,4.6875e-05,fish-only
192,2.34375e-05,fish-only
384,2.34375e-05,fish-only
768,1.171875e-05,fish-only
1536,4.8828125e-06,fish-only
3072,4.8828125e-07,fish-only
48,0.001303125,fish-only
96,0.001434375,fish-only
192,0.000965625,fish-only
384,0.000648828125,fish-only
768,9.78515625e-05,fish-only
1536,1.455078125e-05,fish-only
3072,1.953125e-06,fish-only
6144,4.39453125e-07,fish-only
12288,1.220703125e-07,fish-only
24576,1.220703125e-08,fish-only
49152,6.103515625e-09,fish-only
98304,1.52587890625e-09,fish-only
196608,7.62939453125e-10,fish-only
48,0.0016875,fish-only
96,0.000589583333333333,fish-only
192,0.000658333333333333,fish-only
384,0.000377083333333333,fish-only
768,0.000154427083333333,fish-only
1536,1.328125e-05,fish-only
3072,1.82291666666667e-06,fish-only
6144,3.25520833333333e-08,fish-only
24576,3.25520833333333e-08,fish-only
98304,2.03450520833333e-09,fish-only
196608,1.01725260416667e-09,fish-only
48,0.00260069444444444,fish-only
96,0.00301215277777778,fish-only
192,0.00223263888888889,fish-only
384,0.000461371527777778,fish-only
768,7.66059027777778e-05,fish-only
1536,1.21527777777778e-05,fish-only
3072,8.13802083333333e-07,fish-only
6144,1.35633680555556e-07,fish-only
48,0.0009375,fish-only
96,0.000539930555555556,fish-only
192,0.000261284722222222,fish-only
384,0.000142361111111111,fish-only
768,4.23177083333333e-05,fish-only
1536,2.9296875e-06,fish-only
3072,6.51041666666667e-07,fish-only
6144,8.13802083333333e-08,fish-only
49152,3.39084201388889e-09,fish-only
48,0.00131730769230769,fish-only
96,0.00789903846153846,fish-only
192,0.00496274038461538,fish-only
384,0.0018125,fish-only
768,0.000261418269230769,fish-only
1536,1.72776442307692e-05,fish-only
3072,9.01442307692308e-07,fish-only
6144,7.51201923076923e-08,fish-only
12288,1.87800480769231e-08,fish-only
49152,4.69501201923077e-09,fish-only
48,0.00263671875,fish-only
96,0.0052421875,fish-only
192,0.0021162109375,fish-only
384,0.00046826171875,fish-only
768,0.0001064453125,fish-only
1536,9.6435546875e-06,fish-only
3072,6.7138671875e-07,fish-only
6144,6.103515625e-08,fish-only
12288,4.57763671875e-08,fish-only
24576,7.62939453125e-09,fish-only
48,0.00275892857142857,fish-only
96,0.00412053571428571,fish-only
192,0.0008359375,fish-only
384,0.00026171875,fish-only
768,4.32477678571429e-05,fish-only
1536,1.953125e-06,fish-only
3072,3.48772321428571e-07,fish-only
49152,4.35965401785714e-09,fish-only
98304,2.17982700892857e-09,fish-only
48,0.00180208333333333,fish-only
96,0.000690104166666667,fish-only
192,0.000524739583333333,fish-only
384,0.000178385416666667,fish-only
768,4.32942708333333e-05,fish-only
1536,5.859375e-06,fish-only
3072,4.06901041666667e-07,fish-only
12288,4.06901041666667e-08,fish-only
98304,2.54313151041667e-09,fish-only
48,0.00055859375,fish-only
96,0.000279296875,fish-only
192,0.0001611328125,fish-only
384,0.0001259765625,fish-only
768,2.9541015625e-05,fish-only
1536,2.5634765625e-06,fish-only
3072,3.662109375e-07,fish-only
6144,3.0517578125e-08,fish-only
12288,1.52587890625e-08,fish-only
49152,3.814697265625e-09,fish-only
48,0.00061875,fish-only
96,0.001078125,fish-only
192,0.0034078125,fish-only
384,0.0001828125,fish-only
768,3.203125e-05,fish-only
1536,3.3203125e-06,fish-only
3072,1.953125e-07,fish-only
12288,2.44140625e-08,fish-only
48,0.00132142857142857,fish-only
96,0.00638839285714286,fish-only
192,0.00459151785714286,fish-only
384,0.0015078125,fish-only
768,4.46428571428571e-05,fish-only
1536,2.09263392857143e-06,fish-only
3072,1.18582589285714e-06,fish-only
6144,3.48772321428571e-08,fish-only
12288,3.48772321428571e-08,fish-only
98304,2.17982700892857e-09,fish-only
48,0.0012172619047619,fish-only
96,0.00120386904761905,fish-only
192,0.000842261904761905,fish-only
384,0.000418526785714286,fish-only
768,6.15699404761905e-05,fish-only
1536,7.53348214285714e-06,fish-only
3072,3.7202380952381e-07,fish-only
24576,5.81287202380952e-09,fish-only
48,0.0019,fish-only
96,0.0018796875,fish-only
192,0.000859375,fish-only
384,0.000194140625,fish-only
768,2.6953125e-05,fish-only
1536,4.4921875e-06,fish-only
3072,1.46484375e-07,fish-only
12288,1.220703125e-08,fish-only
48,0.00207291666666667,fish-only
96,0.0128203125,fish-only
192,0.0067421875,fish-only
384,0.00192122395833333,fish-only
768,0.000316731770833333,fish-only
1536,2.13216145833333e-05,fish-only
3072,2.76692708333333e-06,fish-only
6144,4.47591145833333e-07,fish-only
12288,1.42415364583333e-07,fish-only
24576,1.01725260416667e-08,fish-only
49152,5.08626302083333e-09,fish-only
98304,5.08626302083333e-09,fish-only
48,0.002421875,fish-only
96,0.00992578125,fish-only
192,0.00848046875,fish-only
384,0.00571875,fish-only
768,0.000343994140625,fish-only
1536,4.11376953125e-05,fish-only
3072,4.2724609375e-06,fish-only
6144,6.7138671875e-07,fish-only
12288,1.068115234375e-07,fish-only
24576,7.62939453125e-09,fish-only
49152,1.52587890625e-08,fish-only
98304,1.9073486328125e-09,fish-only
48,0.00254326923076923,fish-only
96,0.00188701923076923,fish-only
192,0.000518028846153846,fish-only
384,0.000188100961538462,fish-only
768,6.79086538461538e-05,fish-only
1536,5.25841346153846e-06,fish-only
6144,3.75600961538462e-08,fish-only
12288,1.87800480769231e-08,fish-only
24576,9.39002403846154e-09,fish-only
48,0.003875,fish-only
96,0.00423697916666667,fish-only
192,0.00353125,fish-only
384,0.000659505208333334,fish-only
768,0.000120442708333333,fish-only
1536,5.20833333333333e-06,fish-only
3072,5.69661458333333e-07,fish-only
6144,4.06901041666667e-08,fish-only
49152,1.52587890625e-08,fish-only
98304,2.54313151041667e-09,fish-only
48,0.001796875,fish-only
96,0.000184895833333333,fish-only
192,0.000188802083333333,fish-only
384,0.000169921875,fish-only
768,6.51041666666667e-05,fish-only
1536,5.859375e-06,fish-only
3072,4.8828125e-07,fish-only
12288,2.03450520833333e-08,fish-only
49152,5.08626302083333e-09,fish-only
48,0.00365625,fish-only
96,0.00155208333333333,fish-only
192,0.00114192708333333,fish-only
384,0.00061328125,fish-only
768,0.000146484375,fish-only
1536,5.37109375e-06,fish-only
3072,4.06901041666667e-07,fish-only
6144,1.220703125e-07,fish-only
12288,2.03450520833333e-08,fish-only
98304,2.54313151041667e-09,fish-only
48,0.00245833333333333,fish-only
96,0.00792708333333333,fish-only
192,0.0034296875,fish-only
384,0.00309635416666667,fish-only
768,7.03125e-05,fish-only
1536,1.49739583333333e-05,fish-only
3072,5.53385416666667e-06,fish-only
6144,2.52278645833333e-06,fish-only
12288,8.95182291666667e-07,fish-only
24576,4.06901041666667e-08,fish-only
49152,1.01725260416667e-08,fish-only
48,0.0114305555555556,fish-only
96,0.00456944444444445,fish-only
192,0.000565972222222222,fish-only
384,0.000423611111111111,fish-only
768,0.000114583333333333,fish-only
1536,1.62760416666667e-05,fish-only
3072,1.51909722222222e-06,fish-only
6144,1.62760416666667e-07,fish-only
12288,5.42534722222222e-08,fish-only
48,0.00513194444444444,fish-only
96,0.00418402777777778,fish-only
192,0.00388888888888889,fish-only
384,0.000967881944444444,fish-only
768,0.000135416666666667,fish-only
1536,1.51909722222222e-05,fish-only
3072,9.765625e-07,fish-only
6144,5.42534722222222e-08,fish-only
12288,8.13802083333333e-08,fish-only
48,0.000209375,fish-only
96,0.0002625,fish-only
192,0.0011421875,fish-only
384,0.000736328125,fish-only
768,7.44140625e-05,fish-only
1536,1.03515625e-05,fish-only
3072,4.39453125e-07,fish-only
6144,1.46484375e-07,fish-only
12288,1.220703125e-08,fish-only
24576,1.8310546875e-08,fish-only
49152,6.103515625e-09,fish-only
48,0.000901041666666667,fish-only
96,0.00126822916666667,fish-only
192,0.000665364583333333,fish-only
384,0.000210286458333333,fish-only
768,9.24479166666667e-05,fish-only
1536,1.09049479166667e-05,fish-only
3072,8.13802083333333e-07,fish-only
6144,2.44140625e-07,fish-only
196608,2.54313151041667e-09,fish-only
48,0.0029625,fish-only
96,0.00146875,fish-only
192,0.00065625,fish-only
384,0.0001546875,fish-only
768,8.515625e-05,fish-only
1536,2.12890625e-05,fish-only
3072,1.171875e-06,fish-only
6144,1.953125e-07,fish-only
12288,1.220703125e-07,fish-only
49152,1.8310546875e-08,fish-only
196608,1.52587890625e-09,fish-only
786432,3.814697265625e-10,fish-only
48,0.001625,fish-only
96,0.007109375,fish-only
192,0.002921875,fish-only
384,0.00057421875,fish-only
768,0.00014453125,fish-only
1536,1.07421875e-05,fish-only
3072,1.953125e-06,fish-only
48,0.0103125,fish-only
96,0.033265625,fish-only
192,0.0025625,fish-only
384,0.000921875,fish-only
768,0.00018359375,fish-only
1536,1.7578125e-05,fish-only
3072,9.765625e-07,fish-only
48,0.003625,fish-only
96,0.002640625,fish-only
192,0.001234375,fish-only
384,0.00042578125,fish-only
768,2.5390625e-05,fish-only
1536,2.9296875e-06,fish-only
48,0.00325,fish-only
96,0.0015625,fish-only
192,0.0006484375,fish-only
384,0.0001640625,fish-only
768,0.000125,fish-only
1536,2.1484375e-05,fish-only
3072,1.953125e-06,fish-only
48,0.0010625,fish-only
96,0.00209375,fish-only
192,0.0084375,fish-only
384,0.0003203125,fish-only
768,7.8125e-05,fish-only
1536,7.8125e-06,fish-only
3072,9.765625e-07,fish-only
48,0.001875,fish-only
96,0.02084375,fish-only
192,0.002421875,fish-only
384,0.0025,fish-only
768,7.8125e-05,fish-only
1536,7.8125e-06,fish-only
3072,9.765625e-07,fish-only
48,0.00203125,fish-only
96,0.003078125,fish-only
192,0.0004453125,fish-only
384,0.00025390625,fish-only
768,4.296875e-05,fish-only
1536,5.859375e-06,fish-only
3072,9.765625e-07,fish-only
6144,4.8828125e-07,fish-only
48,0.0015625,fish-only
96,0.006625,fish-only
192,0.002796875,fish-only
384,0.000234375,fish-only
768,3.90625e-05,fish-only
1536,3.90625e-06,fish-only
3072,9.765625e-07,fish-only
48,0.00375,fish-only
96,0.007953125,fish-only
192,0.0001015625,fish-only
384,0.00047265625,fish-only
768,3.7109375e-05,fish-only
1536,7.8125e-06,fish-only
3072,9.765625e-07,fish-only
12288,1.220703125e-07,fish-only
48,0.0024375,fish-only
96,0.00028125,fish-only
192,0.000203125,fish-only
384,0.0003046875,fish-only
768,5.078125e-05,fish-only
24576,1.220703125e-07,fish-only
48,0.0023125,fish-only
96,0.002425,fish-only
192,0.001503125,fish-only
384,0.000978125,fish-only
768,0.00032734375,fish-only
1536,2.8125e-05,fish-only
3072,5.859375e-07,fish-only
6144,1.953125e-07,fish-only
12288,1.46484375e-07,fish-only
24576,4.8828125e-08,fish-only
49152,1.220703125e-08,fish-only
48,0.00075,fish-only
96,0.0003125,fish-only
192,0.000296875,fish-only
384,0.0009375,fish-only
768,0.00082421875,fish-only
1536,1.953125e-06,fish-only
3072,1.953125e-06,fish-only
48,0.001625,fish-only
96,0.00309375,fish-only
192,0.0006875,fish-only
384,0.004125,fish-only
768,3.515625e-05,fish-only
1536,7.8125e-06,fish-only
3072,2.9296875e-06,fish-only
6144,9.765625e-07,fish-only
12288,4.8828125e-07,fish-only
48,0.00234375,fish-only
96,0.01791015625,fish-only
192,0.00405078125,fish-only
384,0.0025068359375,fish-only
768,0.00014990234375,fish-only
1536,1.513671875e-05,fish-only
3072,2.3193359375e-06,fish-only
6144,1.220703125e-07,fish-only
12288,6.103515625e-08,fish-only
48,0.0014375,fish-only
96,0.00059375,fish-only
192,0.00021875,fish-only
384,0.00090625,fish-only
1536,1.953125e-06,fish-only
48,0.0010625,fish-only
96,0.00264285714285714,fish-only
192,0.00563839285714286,fish-only
384,0.00623549107142857,fish-only
768,0.000616071428571429,fish-only
1536,0.000182477678571429,fish-only
3072,1.67410714285714e-06,fish-only
6144,2.09263392857143e-07,fish-only
12288,6.97544642857143e-08,fish-only
98304,4.35965401785714e-09,fish-only
48,0.01159375,fish-only
96,0.0353385416666667,fish-only
192,0.0198645833333333,fish-only
384,0.00367447916666667,fish-only
768,0.000337239583333333,fish-only
1536,5.24088541666667e-05,fish-only
3072,8.7890625e-06,fish-only
6144,4.06901041666667e-07,fish-only
12288,2.84830729166667e-07,fish-only
24576,1.01725260416667e-07,fish-only
49152,4.06901041666667e-08,fish-only
98304,5.08626302083333e-09,fish-only
48,0.009675,fish-only
96,0.00249375,fish-only
192,0.00015625,fish-only
384,0.0001484375,fish-only
768,0.00012109375,fish-only
1536,1.328125e-05,fish-only
3072,3.90625e-07,fish-only
6144,1.953125e-07,fish-only
24576,2.44140625e-08,fish-only
49152,1.220703125e-08,fish-only
48,0.0059375,fish-only
96,0.00946354166666667,fish-only
192,0.00693489583333333,fish-only
384,0.00119270833333333,fish-only
768,0.000111979166666667,fish-only
1536,9.11458333333333e-06,fish-only
3072,1.62760416666667e-06,fish-only
6144,1.62760416666667e-07,fish-only
12288,8.13802083333333e-08,fish-only
24576,6.103515625e-08,fish-only
49152,1.01725260416667e-08,fish-only
48,0.0023375,fish-only
96,0.00119375,fish-only
192,0.0007875,fish-only
384,0.00030625,fish-only
768,1.40625e-05,fish-only
1536,1.5625e-06,fish-only
3072,1.953125e-07,fish-only
6144,9.765625e-08,fish-only
12288,4.8828125e-08,fish-only
48,0.001,fish-only
96,0.0014,fish-only
192,0.00638125,fish-only
384,0.0013859375,fish-only
768,0.0001203125,fish-only
1536,8.984375e-06,fish-only
3072,1.5625e-06,fish-only
12288,4.8828125e-08,fish-only
49152,1.220703125e-08,fish-only
48,0.0004375,fish-only
96,0.0034375,fish-only
192,0.000890625,fish-only
384,0.002078125,fish-only
768,0.0001015625,fish-only
1536,1.171875e-05,fish-only
3072,9.765625e-07,fish-only
6144,1.46484375e-06,fish-only
12288,7.32421875e-07,fish-only
48,0.00625,fish-only
96,0.0033046875,fish-only
192,0.0036015625,fish-only
384,0.00191796875,fish-only
768,0.000224609375,fish-only
1536,2.392578125e-05,fish-only
3072,1.46484375e-06,fish-only
6144,4.8828125e-07,fish-only
12288,1.220703125e-07,fish-only
48,0.00028125,fish-only
96,0.000322916666666667,fish-only
192,0.0008125,fish-only
384,0.0002109375,fish-only
768,4.23177083333333e-05,fish-only
1536,4.8828125e-06,fish-only
3072,1.62760416666667e-07,fish-only
49152,1.01725260416667e-08,fish-only
48,0.000416666666666667,fish-only
96,0.000505208333333333,fish-only
192,0.000497395833333333,fish-only
384,0.000486979166666667,fish-only
768,3.90625e-05,fish-only
1536,6.18489583333333e-06,fish-only
3072,9.765625e-07,fish-only
6144,2.44140625e-07,fish-only
12288,4.06901041666667e-08,fish-only
49152,1.01725260416667e-08,fish-only
196608,5.08626302083333e-09,fish-only
48,6.25e-05,fish-only
96,0.000375,fish-only
192,3.125e-05,fish-only
384,0.0001015625,fish-only
768,8.984375e-05,fish-only
1536,5.859375e-06,fish-only
48,0.01340625,fish-only
96,0.00984375,fish-only
192,0.0022421875,fish-only
384,0.00255859375,fish-only
768,0.00067578125,fish-only
1536,1.07421875e-05,fish-only
3072,1.953125e-06,fish-only
12288,1.220703125e-07,fish-only
48,0.0168125,fish-only
96,0.0025625,fish-only
192,0.004875,fish-only
384,0.0014765625,fish-only
768,0.00026953125,fish-only
1536,2.34375e-05,fish-only
3072,3.90625e-06,fish-only
12288,4.8828125e-07,fish-only
48,0.002125,fish-only
96,0.001875,fish-only
192,0.002328125,fish-only
384,0.0050625,fish-only
768,4.6875e-05,fish-only
1536,3.90625e-06,fish-only
3072,1.953125e-06,fish-only
196608,1.52587890625e-08,fish-only
48,0.00615178571428571,fish-only
96,0.0112991071428571,fish-only
192,0.0148571428571429,fish-only
384,0.00714508928571429,fish-only
768,0.00017578125,fish-only
1536,2.06473214285714e-05,fish-only
3072,1.81361607142857e-06,fish-only
6144,2.09263392857143e-07,fish-only
12288,6.97544642857143e-08,fish-only
196608,2.17982700892857e-09,fish-only
393216,1.08991350446429e-09,fish-only
384,7.8125e-06,fish-only
768,0.00062890625,fish-only
1536,0.000107421875,fish-only
3072,9.765625e-07,fish-only
48,0.0156875,fish-only
96,0.01846875,fish-only
192,0.001,fish-only
384,0.0003671875,fish-only
768,0.00015234375,fish-only
1536,1.171875e-05,fish-only
3072,9.765625e-07,fish-only
48,0.0010625,fish-only
96,0.00028125,fish-only
192,7.8125e-05,fish-only
384,1.171875e-05,fish-only
768,3.90625e-06,fish-only
48,0.0011875,fish-only
96,0.000354166666666667,fish-only
192,7.8125e-05,fish-only
384,2.34375e-05,fish-only
768,5.20833333333333e-06,fish-only
1536,6.51041666666667e-07,fish-only
48,0.0021875,fish-only
96,0.005734375,fish-only
192,0.000234375,fish-only
384,8.203125e-05,fish-only
768,0.00010546875,fish-only
1536,1.953125e-06,fish-only
48,0.003125,fish-only
96,0.0008125,fish-only
192,0.00015625,fish-only
384,7.8125e-05,fish-only
768,2.1484375e-05,fish-only
1536,5.859375e-06,fish-only
48,0.00284375,fish-only
96,0.001390625,fish-only
192,0.0002109375,fish-only
384,5.46875e-05,fish-only
768,5.859375e-06,fish-only
48,0.00189583333333333,fish-only
96,0.00107291666666667,fish-only
192,0.000338541666666667,fish-only
384,2.08333333333333e-05,fish-only
48,0.00325,fish-only
96,0.00071875,fish-only
192,0.0002265625,fish-only
384,3.90625e-06,fish-only
48,0.00384375,fish-only
96,0.001640625,fish-only
192,0.0001328125,fish-only
768,1.953125e-06,fish-only
48,0.00065625,fish-only
96,3.125e-05,fish-only
384,4.6875e-05,fish-only
48,0.002375,fish-only
96,0.001421875,fish-only
192,0.0005625,fish-only
384,4.6875e-05,fish-only
768,5.859375e-06,fish-only
1536,1.953125e-06,fish-only
48,0.00409375,fish-only
96,0.001,fish-only
192,0.00023046875,fish-only
384,3.515625e-05,fish-only
768,9.765625e-06,fish-only
1536,9.765625e-07,fish-only
3072,2.44140625e-07,fish-only
48,0.001,fish-only
96,0.0001875,fish-only
192,7.29166666666667e-05,fish-only
384,1.04166666666667e-05,fish-only
768,2.60416666666667e-06,fish-only
1536,6.51041666666667e-07,fish-only
3072,3.25520833333333e-07,fish-only
48,0.00279166666666667,fish-only
96,0.00129166666666667,fish-only
192,0.000109375,fish-only
384,2.08333333333333e-05,fish-only
768,5.20833333333333e-06,fish-only
