ecoregion,bin_mid,norm_density,fit,ecoregion_trim,site_id
Azores Canaries Madeira,48,0.07171875,0.0257321245093905,Azores Canaries ...,384
Azores Canaries Madeira,48,0.07734375,0.032366364581094,Azores Canaries ...,385
Azores Canaries Madeira,48,0.0247291666666667,0.0121391554940426,Azores Canaries ...,386
Azores Canaries Madeira,48,0.01959375,0.0201500898211472,Azores Canaries ...,387
Azores Canaries Madeira,48,0.02290625,0.0310801792763071,Azores Canaries ...,388
Azores Canaries Madeira,48,0.01884375,0.0294413717004563,Azores Canaries ...,389
Azores Canaries Madeira,48,0.0503125,0.0129022031084481,Azores Canaries ...,390
Azores Canaries Madeira,48,0.05925,0.0135947913741861,Azores Canaries ...,391
Azores Canaries Madeira,48,0.0088125,0.0111663753123753,Azores Canaries ...,392
Azores Canaries Madeira,48,0.0129375,0.0126838316557288,Azores Canaries ...,393
Azores Canaries Madeira,48,0.0074375,0.0115704224570711,Azores Canaries ...,394
Azores Canaries Madeira,48,0.0231875,0.0285327985194724,Azores Canaries ...,395
Azores Canaries Madeira,48,0.017125,0.0195633681591947,Azores Canaries ...,396
Azores Canaries Madeira,48,0.0199375,0.028893160490553,Azores Canaries ...,397
Azores Canaries Madeira,48,0.0128125,0.0121395775955239,Azores Canaries ...,398
Azores Canaries Madeira,48,0.0070625,0.0074353529315921,Azores Canaries ...,399
Azores Canaries Madeira,48,0.0113125,0.013485609514543,Azores Canaries ...,400
Azores Canaries Madeira,48,0.01803125,0.0151224332143983,Azores Canaries ...,401
Azores Canaries Madeira,48,0.0101875,0.00799357752172661,Azores Canaries ...,402
Azores Canaries Madeira,48,0.0021875,0.0024669484754925,Azores Canaries ...,403
Azores Canaries Madeira,48,0.005625,0.0042760359842926,Azores Canaries ...,404
Azores Canaries Madeira,48,0.01925,0.0114195559922273,Azores Canaries ...,405
Azores Canaries Madeira,48,0.0309375,0.0361378897098493,Azores Canaries ...,406
Azores Canaries Madeira,48,0.0415625,0.0256783202272875,Azores Canaries ...,407
Azores Canaries Madeira,48,0.02646875,0.0164141656369067,Azores Canaries ...,408
Azores Canaries Madeira,48,0.0036875,0.00568777720641005,Azores Canaries ...,409
Azores Canaries Madeira,48,0.0299375,0.014303660551864,Azores Canaries ...,410
Azores Canaries Madeira,48,0.00940625,0.00516776471139261,Azores Canaries ...,411
Azores Canaries Madeira,48,0.03059375,0.028534345316617,Azores Canaries ...,412
Azores Canaries Madeira,48,0.00871875,0.00772349955892953,Azores Canaries ...,413
Azores Canaries Madeira,48,0.0121875,0.0132497822058447,Azores Canaries ...,414
Azores Canaries Madeira,48,0.01896875,0.0107540949202921,Azores Canaries ...,415
Azores Canaries Madeira,48,0.00347916666666667,0.00772035584724531,Azores Canaries ...,416
Azores Canaries Madeira,48,0.004625,0.00697933522791398,Azores Canaries ...,417
Azores Canaries Madeira,48,0.004125,0.00572681957000997,Azores Canaries ...,418
Azores Canaries Madeira,48,0.0185416666666667,0.0137571710961188,Azores Canaries ...,419
Azores Canaries Madeira,48,0.02875,0.0120857490709312,Azores Canaries ...,420
Azores Canaries Madeira,48,0.00484375,0.00477731295870464,Azores Canaries ...,421
Azores Canaries Madeira,48,0.0591875,0.0200453785799115,Azores Canaries ...,422
Azores Canaries Madeira,48,0.03340625,0.0261520142684157,Azores Canaries ...,423
Azores Canaries Madeira,48,0.00534375,0.00910564383527317,Azores Canaries ...,424
Azores Canaries Madeira,48,0.00775,0.00857576159201354,Azores Canaries ...,425
Azores Canaries Madeira,48,0.00353125,0.00552344087103868,Azores Canaries ...,426
Azores Canaries Madeira,48,0.0133125,0.015455876342381,Azores Canaries ...,427
Azores Canaries Madeira,48,0.0078125,0.012892800607552,Azores Canaries ...,428
Azores Canaries Madeira,48,0.07621875,0.0359181917226679,Azores Canaries ...,429
Azores Canaries Madeira,48,0.0234375,0.0178767904386243,Azores Canaries ...,430
Azores Canaries Madeira,48,0.02109375,0.0231479064703857,Azores Canaries ...,431
Azores Canaries Madeira,48,0.0596875,0.0546894661804789,Azores Canaries ...,432
Azores Canaries Madeira,48,0.027125,0.0340333735846086,Azores Canaries ...,433
South European Atlantic Shelf,48,0.0021875,0.00421229278641374,South European A...,434
South European Atlantic Shelf,48,0.0313125,0.0145905908244365,South European A...,435
South European Atlantic Shelf,48,0.07503125,0.0127236659479983,South European A...,436
South European Atlantic Shelf,48,0.02271875,0.00925302556217348,South European A...,437
Floridian,48,0.0068125,0.00705820034241395,Floridian,438
Southwestern Caribbean,48,0.0091875,0.0116398952863842,Southwestern Car...,439
Southwestern Caribbean,48,0.00075,0.00580335852076353,Southwestern Car...,440
Southwestern Caribbean,48,0.00452083333333333,0.00580748545494135,Southwestern Car...,441
Southwestern Caribbean,48,0.003875,0.0109130262513338,Southwestern Car...,442
Southwestern Caribbean,48,0.0099375,0.0125887899695759,Southwestern Car...,443
Southwestern Caribbean,48,0.00858333333333333,0.0119063325445118,Southwestern Car...,444
Southwestern Caribbean,48,0.00534375,0.00994745805072317,Southwestern Car...,445
Southwestern Caribbean,48,0.01084375,0.01665516259239,Southwestern Car...,446
Southwestern Caribbean,48,0.0038125,0.0160733500117551,Southwestern Car...,447
Southwestern Caribbean,48,0.0088125,0.0164342148187736,Southwestern Car...,448
Floridian,48,0.0111875,0.0100518065621396,Floridian,449
Southwestern Caribbean,48,0.0031875,0.0100584104261184,Southwestern Car...,450
Southwestern Caribbean,48,0.11803125,0.0559083394035278,Southwestern Car...,451
Southwestern Caribbean,48,0.2335,0.0747154944822981,Southwestern Car...,452
Southwestern Caribbean,48,0.2088125,0.0689263701962214,Southwestern Car...,453
Southwestern Caribbean,48,0.005171875,0.00945575168710281,Southwestern Car...,454
Southwestern Caribbean,48,0.032625,0.019299688820578,Southwestern Car...,455
Southwestern Caribbean,48,0.01103125,0.0149170890907086,Southwestern Car...,456
Southwestern Caribbean,48,0.0020625,0.00670561610139572,Southwestern Car...,457
Southwestern Caribbean,48,0.00825,0.0159454645756355,Southwestern Car...,458
Southwestern Caribbean,48,0.0184375,0.016523708796241,Southwestern Car...,459
Floridian,48,0.02315625,0.0289468034716837,Floridian,460
Southwestern Caribbean,48,0.00575,0.0157696703517067,Southwestern Car...,461
Southwestern Caribbean,48,0.007125,0.012545438138876,Southwestern Car...,462
Southwestern Caribbean,48,0.0139375,0.0216550596321403,Southwestern Car...,463
Southwestern Caribbean,48,0.0124375,0.0127888515289625,Southwestern Car...,464
Southwestern Caribbean,48,0.011875,0.0254020758146007,Southwestern Car...,465
Greater Antilles,48,0.00635416666666667,0.00684286787400763,Greater Antilles,466
Southwestern Caribbean,48,0.00989583333333333,0.0118664585518214,Southwestern Car...,467
Southwestern Caribbean,48,0.0180208333333333,0.0192712717555283,Southwestern Car...,468
Southwestern Caribbean,48,0.0074375,0.0159340886295262,Southwestern Car...,469
Southwestern Caribbean,48,0.0165416666666667,0.032763221273489,Southwestern Car...,470
Southwestern Caribbean,48,0.001265625,0.00689975775527334,Southwestern Car...,471
Western Mediterranean,48,0.0171458333333333,0.00897343963752846,Western Mediterr...,472
Western Mediterranean,48,0.03165625,0.0164952695191023,Western Mediterr...,473
Western Mediterranean,48,0.00159375,0.00329517328209924,Western Mediterr...,474
Western Mediterranean,48,0.0079375,0.00604049896174659,Western Mediterr...,475
Western Mediterranean,48,0.0215625,0.00918337136513886,Western Mediterr...,476
Western Mediterranean,48,0.00809375,0.00580032664501354,Western Mediterr...,477
Western Mediterranean,48,0.0223125,0.0167973908631142,Western Mediterr...,478
Western Mediterranean,48,0.01634375,0.00982888951971122,Western Mediterr...,479
Western Mediterranean,48,0.0105,0.00500061080959555,Western Mediterr...,480
Western Mediterranean,48,0.0084375,0.00763292536808671,Western Mediterr...,481
Western Mediterranean,48,0.0185,0.00987235044086823,Western Mediterr...,482
Western Mediterranean,48,0.01584375,0.00887977658941864,Western Mediterr...,483
Western Mediterranean,48,0.00353125,0.00486411840964389,Western Mediterr...,484
Western Mediterranean,48,0.01484375,0.00900914006638097,Western Mediterr...,485
Western Mediterranean,48,0.0314375,0.0178908971910677,Western Mediterr...,486
Western Mediterranean,48,0.0073125,0.00668153752224444,Western Mediterr...,487
Western Mediterranean,48,0.00390625,0.00355174569708083,Western Mediterr...,488
Western Mediterranean,48,0.00440625,0.00421956550287262,Western Mediterr...,489
Western Mediterranean,48,0.018125,0.013830267720401,Western Mediterr...,490
Western Mediterranean,48,0.00275,0.00276539951484596,Western Mediterr...,491
Western Mediterranean,48,0.00940625,0.00424469389051873,Western Mediterr...,492
Western Mediterranean,48,0.00784375,0.00580244503885034,Western Mediterr...,493
Western Mediterranean,48,0.0183958333333333,0.0131942680013151,Western Mediterr...,494
Western Mediterranean,48,0.01665625,0.00863023073245609,Western Mediterr...,495
Western Mediterranean,48,0.049875,0.0134896461894012,Western Mediterr...,496
Western Mediterranean,48,0.013625,0.00969971362437095,Western Mediterr...,497
Western Mediterranean,48,0.00325,0.00263290578814403,Western Mediterr...,498
Western Mediterranean,48,0.03665625,0.0105442811482788,Western Mediterr...,499
Western Mediterranean,48,0.063125,0.0123130811286159,Western Mediterr...,500
Western Mediterranean,48,0.03521875,0.0158026091657914,Western Mediterr...,501
Western Mediterranean,48,0.0463125,0.01994894916786,Western Mediterr...,502
Western Mediterranean,48,0.03246875,0.0133285632525026,Western Mediterr...,503
Western Mediterranean,48,0.02546875,0.0096986480879262,Western Mediterr...,504
Western Mediterranean,48,0.01875,0.0102168565192996,Western Mediterr...,505
Western Mediterranean,48,0.02046875,0.0157973639822886,Western Mediterr...,506
Western Mediterranean,48,0.0470625,0.0096078980658751,Western Mediterr...,507
Western Mediterranean,48,0.0230625,0.0142292036381837,Western Mediterr...,508
Western Mediterranean,48,0.02090625,0.00961950232862645,Western Mediterr...,509
Western Mediterranean,48,0.02775,0.0118485619162404,Western Mediterr...,510
Western Mediterranean,48,0.026125,0.0175604594880981,Western Mediterr...,511
Western Mediterranean,48,0.0184583333333333,0.0113837974442172,Western Mediterr...,512
Western Mediterranean,48,0.0132916666666667,0.00981204415531373,Western Mediterr...,513
Western Mediterranean,48,0.0195,0.0118025967960389,Western Mediterr...,514
Western Mediterranean,48,0.0056875,0.0038481256800097,Western Mediterr...,515
Western Mediterranean,48,0.0351875,0.0163745580707431,Western Mediterr...,516
Western Caribbean,48,0.00508333333333333,0.0042417154133889,Western Caribbean,517
Western Caribbean,48,0.003203125,0.00441776680822535,Western Caribbean,518
Western Caribbean,48,0.0068375,0.00500414840159434,Western Caribbean,519
Western Caribbean,48,0.003125,0.00368606736853359,Western Caribbean,520
Western Caribbean,48,0.00770833333333333,0.00848672344407069,Western Caribbean,521
Western Caribbean,48,0.004125,0.00462942141037626,Western Caribbean,522
Tweed-Moreton,48,0.01371875,0.0352274250974027,Tweed-Moreton,523
Tweed-Moreton,48,0.01609375,0.031960824908491,Tweed-Moreton,524
Tweed-Moreton,48,0.00275,0.0114759501772736,Tweed-Moreton,525
Alboran Sea,48,0.02146875,0.00587942914750629,Alboran Sea,526
Alboran Sea,48,0.035375,0.02132695496534,Alboran Sea,527
Alboran Sea,48,0.0235625,0.0176632276063503,Alboran Sea,528
Alboran Sea,48,0.00259375,0.00436926717154688,Alboran Sea,529
Manning-Hawkesbury,48,0.0219765625,0.0205687115754846,Manning-Hawkesbury,530
Manning-Hawkesbury,48,0.059578125,0.105205100608527,Manning-Hawkesbury,531
Manning-Hawkesbury,48,0.0128541666666667,0.0421833683041282,Manning-Hawkesbury,532
Manning-Hawkesbury,48,0.0304,0.0425837685604491,Manning-Hawkesbury,533
Manning-Hawkesbury,48,0.029765625,0.0699362299989827,Manning-Hawkesbury,534
Manning-Hawkesbury,48,0.077125,0.158070482589601,Manning-Hawkesbury,535
Manning-Hawkesbury,48,0.00175,0.00289908380842059,Manning-Hawkesbury,536
Manning-Hawkesbury,48,0.037453125,0.113894281483918,Manning-Hawkesbury,537
Manning-Hawkesbury,48,0.03915625,0.0402893069241418,Manning-Hawkesbury,538
Manning-Hawkesbury,48,0.0886666666666667,0.0630090791167933,Manning-Hawkesbury,539
Manning-Hawkesbury,48,0.0361458333333333,0.0630496626229627,Manning-Hawkesbury,540
Channels and Fjords of Southern Chile,48,0.0308125,0.0290450715362598,Channels and Fjo...,541
Channels and Fjords of Southern Chile,48,0.1595,0.056637342935988,Channels and Fjo...,542
Channels and Fjords of Southern Chile,48,0.02665625,0.024822000340055,Channels and Fjo...,543
Channels and Fjords of Southern Chile,48,0.046875,0.0288118272370448,Channels and Fjo...,544
Channels and Fjords of Southern Chile,48,0.0816875,0.0412173805465684,Channels and Fjo...,545
Channels and Fjords of Southern Chile,48,0.01125,0.0242317646634593,Channels and Fjo...,546
Channels and Fjords of Southern Chile,48,0.0286875,0.0237237165694687,Channels and Fjo...,547
Channels and Fjords of Southern Chile,48,0.0166875,0.0195956878228695,Channels and Fjo...,548
Cape Howe,48,0.01478125,0.0188065508204485,Cape Howe,549
Cape Howe,48,0.0357625,0.0359394316110451,Cape Howe,550
Cape Howe,48,0.0206354166666667,0.0126927669816902,Cape Howe,551
Cape Howe,48,0.014953125,0.0175187425459862,Cape Howe,552
Cape Howe,48,0.040984375,0.0492500632582225,Cape Howe,553
Cape Howe,48,0.016453125,0.0135410053417603,Cape Howe,554
Cape Howe,48,0.022765625,0.0420087154205107,Cape Howe,555
Cape Howe,48,0.006625,0.00905370244466933,Cape Howe,556
Cape Howe,48,0.0209322916666667,0.0193877219561344,Cape Howe,557
Cocos-Keeling/Christmas Island,48,0.00579166666666667,0.0108515601550849,Cocos-Keeling/Ch...,558
Cocos-Keeling/Christmas Island,48,0.0058125,0.012308578103278,Cocos-Keeling/Ch...,559
Cocos-Keeling/Christmas Island,48,0.0088125,0.0247574187718514,Cocos-Keeling/Ch...,560
Cocos-Keeling/Christmas Island,48,0.0016875,0.00877985716299623,Cocos-Keeling/Ch...,561
Cocos-Keeling/Christmas Island,48,0.0090625,0.0225421406373454,Cocos-Keeling/Ch...,562
Cocos-Keeling/Christmas Island,48,0.0043125,0.0145558323177259,Cocos-Keeling/Ch...,563
Cocos-Keeling/Christmas Island,48,0.0060625,0.010700140903933,Cocos-Keeling/Ch...,564
Cocos-Keeling/Christmas Island,48,0.0018125,0.00912251029738143,Cocos-Keeling/Ch...,565
Cocos-Keeling/Christmas Island,48,0.018375,0.0108086805761861,Cocos-Keeling/Ch...,566
Cocos-Keeling/Christmas Island,48,0.006625,0.0122955802178921,Cocos-Keeling/Ch...,567
Cocos-Keeling/Christmas Island,48,0.0030625,0.011837712495008,Cocos-Keeling/Ch...,568
Cocos-Keeling/Christmas Island,48,0.002375,0.00939866011182897,Cocos-Keeling/Ch...,569
Western Bassian,48,0.003796875,0.00554996012288223,Western Bassian,570
Western Bassian,48,0.00071875,0.00246068694443107,Western Bassian,571
Western Bassian,48,0.0018515625,0.00296966338159557,Western Bassian,572
Southern Cook/Austral Islands,48,0.009125,0.0158614822626711,Southern Cook/Au...,573
Southern Cook/Austral Islands,48,0.006,0.0140821232859348,Southern Cook/Au...,574
Southern Cook/Austral Islands,48,0.0185,0.0140638561319657,Southern Cook/Au...,575
Southern Cook/Austral Islands,48,0.0044375,0.0117445037917436,Southern Cook/Au...,576
Southern Cook/Austral Islands,48,0.0249375,0.0338735093430783,Southern Cook/Au...,577
Central and Southern Great Barrier Reef,48,0.00253125,0.00416418623032555,Central and Sout...,578
Central and Southern Great Barrier Reef,48,0.0155625,0.00895385661527096,Central and Sout...,579
Central and Southern Great Barrier Reef,48,0.00535416666666667,0.00804628724291749,Central and Sout...,580
Torres Strait Northern Great Barrier Reef,48,0.00454166666666667,0.00782239423738129,Torres Strait No...,581
Torres Strait Northern Great Barrier Reef,48,0.00375,0.0118937976310528,Torres Strait No...,582
Torres Strait Northern Great Barrier Reef,48,0.006,0.0160094004642167,Torres Strait No...,583
Central and Southern Great Barrier Reef,48,0.00525,0.00681985386787708,Central and Sout...,584
Central and Southern Great Barrier Reef,48,0.005,0.00788100478775892,Central and Sout...,585
Central and Southern Great Barrier Reef,48,0.0161160714285714,0.0119857814256885,Central and Sout...,586
Central and Southern Great Barrier Reef,48,0.0276875,0.0196334396447857,Central and Sout...,587
Central and Southern Great Barrier Reef,48,0.014953125,0.0151304381438007,Central and Sout...,588
Central and Southern Great Barrier Reef,48,0.057828125,0.020696026053932,Central and Sout...,589
Central and Southern Great Barrier Reef,48,0.019578125,0.014394672583321,Central and Sout...,590
Central and Southern Great Barrier Reef,48,0.021515625,0.0120160060616015,Central and Sout...,591
Coral Sea,48,0.00388541666666667,0.00543610141301878,Coral Sea,592
Coral Sea,48,0.0050625,0.00573798241600821,Coral Sea,593
Coral Sea,48,0.009125,0.00436875326383075,Coral Sea,594
Coral Sea,48,0.006984375,0.00649413480528642,Coral Sea,595
Coral Sea,48,0.00540625,0.00641785358242442,Coral Sea,596
Coral Sea,48,0.004671875,0.00756492215613939,Coral Sea,597
Coral Sea,48,0.006,0.00827151064884444,Coral Sea,598
Coral Sea,48,0.0020625,0.00400591117639277,Coral Sea,599
Coral Sea,48,0.0049375,0.00540990006279427,Coral Sea,600
Coral Sea,48,0.0060625,0.00863094797650168,Coral Sea,601
Coral Sea,48,0.01153125,0.0068933296252564,Coral Sea,602
Coral Sea,48,0.003875,0.0056345158880464,Coral Sea,603
Coral Sea,48,0.004765625,0.00612080664699272,Coral Sea,604
Coral Sea,48,0.006125,0.006623371563948,Coral Sea,605
Coral Sea,48,0.00503125,0.00530172338182567,Coral Sea,606
Coral Sea,48,0.004875,0.00336419417726958,Coral Sea,607
Coral Sea,48,0.005296875,0.00434476837677792,Coral Sea,608
Coral Sea,48,0.011375,0.010859945074932,Coral Sea,609
Coral Sea,48,0.0054375,0.00432782709467195,Coral Sea,610
Coral Sea,48,0.00309375,0.00317251134036567,Coral Sea,611
Coral Sea,48,0.00409375,0.004331130663377,Coral Sea,612
Coral Sea,48,0.02153125,0.00752037764487171,Coral Sea,613
Coral Sea,48,0.004625,0.0069325024337687,Coral Sea,614
Coral Sea,48,0.004125,0.00931232708253876,Coral Sea,615
Coral Sea,48,0.0158125,0.014082926831731,Coral Sea,616
Coral Sea,48,0.001875,0.00364280947980545,Coral Sea,617
Coral Sea,48,0.003375,0.00263587622676507,Coral Sea,618
Coral Sea,48,0.00440625,0.00677057406967608,Coral Sea,619
Coral Sea,48,0.010875,0.00810688723571155,Coral Sea,620
Coral Sea,48,0.01046875,0.0165421872754246,Coral Sea,621
Coral Sea,48,0.003796875,0.0039868558113227,Coral Sea,622
Coral Sea,48,0.00621875,0.00592939109347188,Coral Sea,623
Coral Sea,48,0.0163125,0.0115760907554719,Coral Sea,624
Coral Sea,48,0.01,0.00758680022171116,Coral Sea,625
